ingestion_time_utc,mapped_airline,live_flights,avg_velocity,avg_altitude,on_ground_count,airborne_count,prev_live_flights,count_change,target_anomaly,departure_iata,route_flights,has_aviationstack_context,airborne_ratio,on_ground_ratio
2026-04-01T16:58:23.796243+00:00,Qatar Airways,22,222.45,10159.19,0,22,24.0,-2.0,0,LHR,10.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Singapore Airlines,21,232.99,9725.41,1,20,24.0,-3.0,0,AMS,1.0,1,0.9523809523809523,0.047619047619047616
2026-04-01T16:58:23.796243+00:00,Singapore Airlines,21,232.99,9725.41,1,20,24.0,-3.0,0,BKK,1.0,1,0.9523809523809523,0.047619047619047616
2026-04-01T16:58:23.796243+00:00,Singapore Airlines,21,232.99,9725.41,1,20,24.0,-3.0,0,DEL,1.0,1,0.9523809523809523,0.047619047619047616
2026-04-01T16:58:23.796243+00:00,Singapore Airlines,21,232.99,9725.41,1,20,24.0,-3.0,0,FRA,1.0,1,0.9523809523809523,0.047619047619047616
2026-04-01T16:58:23.796243+00:00,Singapore Airlines,21,232.99,9725.41,1,20,24.0,-3.0,0,LAX,2.0,1,0.9523809523809523,0.047619047619047616
2026-04-01T16:58:23.796243+00:00,Singapore Airlines,21,232.99,9725.41,1,20,24.0,-3.0,0,LHR,4.0,1,0.9523809523809523,0.047619047619047616
2026-04-01T16:58:23.796243+00:00,Singapore Airlines,21,232.99,9725.41,1,20,24.0,-3.0,0,SIN,13.0,1,0.9523809523809523,0.047619047619047616
2026-04-01T16:58:23.796243+00:00,SpiceJet,11,174.1,6498.47,0,11,12.0,-1.0,0,BOM,2.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,SpiceJet,11,174.1,6498.47,0,11,12.0,-1.0,0,DEL,2.0,1,1.0,0.0
2026-04-01T16:58:23.796243+00:00,Thai Airways,23,96.26,4076.01,3,20,27.0,-4.0,0,,0.0,0,0.8695652173913043,0.13043478260869565
2026-04-01T16:58:23.796243+00:00,Turkish Airlines,107,194.8,8894.75,7,100,102.0,5.0,1,AMS,1.0,1,0.9345794392523364,0.06542056074766354
2026-04-01T16:58:23.796243+00:00,Turkish Airlines,107,194.8,8894.75,7,100,102.0,5.0,1,BKK,3.0,1,0.9345794392523364,0.06542056074766354
2026-04-01T16:58:23.796243+00:00,Turkish Airlines,107,194.8,8894.75,7,100,102.0,5.0,1,DEL,1.0,1,0.9345794392523364,0.06542056074766354
2026-04-01T16:58:23.796243+00:00,Turkish Airlines,107,194.8,8894.75,7,100,102.0,5.0,1,FRA,1.0,1,0.9345794392523364,0.06542056074766354
2026-04-01T16:58:23.796243+00:00,Turkish Airlines,107,194.8,8894.75,7,100,102.0,5.0,1,SIN,3.0,1,0.9345794392523364,0.06542056074766354
2026-04-01T16:58:23.796243+00:00,Turkish Airlines,107,194.8,8894.75,7,100,102.0,5.0,1,SYD,1.0,1,0.9345794392523364,0.06542056074766354
2026-04-01T16:58:23.796243+00:00,United Airlines,440,207.26,9177.86,27,413,440.0,0.0,0,AMS,1.0,1,0.9386363636363636,0.06136363636363636
2026-04-01T16:58:23.796243+00:00,United Airlines,440,207.26,9177.86,27,413,440.0,0.0,0,CDG,1.0,1,0.9386363636363636,0.06136363636363636
2026-04-01T16:58:23.796243+00:00,United Airlines,440,207.26,9177.86,27,413,440.0,0.0,0,FRA,14.0,1,0.9386363636363636,0.06136363636363636
2026-04-01T16:58:23.796243+00:00,United Airlines,440,207.26,9177.86,27,413,440.0,0.0,0,JFK,3.0,1,0.9386363636363636,0.06136363636363636
2026-04-01T16:58:23.796243+00:00,United Airlines,440,207.26,9177.86,27,413,440.0,0.0,0,LAX,10.0,1,0.9386363636363636,0.06136363636363636
2026-04-01T16:58:23.796243+00:00,United Airlines,440,207.26,9177.86,27,413,440.0,0.0,0,LHR,4.0,1,0.9386363636363636,0.06136363636363636
2026-04-01T16:58:23.796243+00:00,United Airlines,440,207.26,9177.86,27,413,440.0,0.0,0,ORD,2.0,1,0.9386363636363636,0.06136363636363636
2026-04-01T17:03:29.226479+00:00,ANA,20,204.91,8555.66,1,19,18.0,2.0,0,BKK,1.0,1,0.95,0.05
2026-04-01T17:03:29.226479+00:00,ANA,20,204.91,8555.66,1,19,18.0,2.0,0,FRA,1.0,1,0.95,0.05
2026-04-01T17:03:29.226479+00:00,ANA,20,204.91,8555.66,1,19,18.0,2.0,0,JFK,2.0,1,0.95,0.05
2026-04-01T17:03:29.226479+00:00,ANA,20,204.91,8555.66,1,19,18.0,2.0,0,LAX,1.0,1,0.95,0.05
2026-04-01T17:03:29.226479+00:00,ANA,20,204.91,8555.66,1,19,18.0,2.0,0,ORD,19.0,1,0.95,0.05
2026-04-01T17:03:29.226479+00:00,ANA,20,204.91,8555.66,1,19,18.0,2.0,0,SIN,3.0,1,0.95,0.05
2026-04-01T17:03:29.226479+00:00,Air France,91,184.45,8060.79,7,84,91.0,0.0,0,AMS,14.0,1,0.9230769230769231,0.07692307692307693
2026-04-01T17:03:29.226479+00:00,Air France,91,184.45,8060.79,7,84,91.0,0.0,0,BKK,1.0,1,0.9230769230769231,0.07692307692307693
2026-04-01T17:03:29.226479+00:00,Air France,91,184.45,8060.79,7,84,91.0,0.0,0,BOM,1.0,1,0.9230769230769231,0.07692307692307693
2026-04-01T17:03:29.226479+00:00,Air France,91,184.45,8060.79,7,84,91.0,0.0,0,CDG,14.0,1,0.9230769230769231,0.07692307692307693
2026-04-01T17:03:29.226479+00:00,Air France,91,184.45,8060.79,7,84,91.0,0.0,0,DEL,5.0,1,0.9230769230769231,0.07692307692307693
2026-04-01T17:03:29.226479+00:00,Air France,91,184.45,8060.79,7,84,91.0,0.0,0,FRA,1.0,1,0.9230769230769231,0.07692307692307693
2026-04-01T17:03:29.226479+00:00,Air France,91,184.45,8060.79,7,84,91.0,0.0,0,LHR,1.0,1,0.9230769230769231,0.07692307692307693
2026-04-01T17:03:29.226479+00:00,Air France,91,184.45,8060.79,7,84,91.0,0.0,0,SIN,4.0,1,0.9230769230769231,0.07692307692307693
2026-04-01T17:03:29.226479+00:00,Air India,56,191.47,8421.13,4,52,61.0,-5.0,1,BKK,1.0,1,0.9285714285714286,0.07142857142857142
2026-04-01T17:03:29.226479+00:00,Air India,56,191.47,8421.13,4,52,61.0,-5.0,1,BOM,14.0,1,0.9285714285714286,0.07142857142857142
2026-04-01T17:03:29.226479+00:00,Air India,56,191.47,8421.13,4,52,61.0,-5.0,1,CDG,1.0,1,0.9285714285714286,0.07142857142857142
2026-04-01T17:03:29.226479+00:00,Air India,56,191.47,8421.13,4,52,61.0,-5.0,1,DEL,18.0,1,0.9285714285714286,0.07142857142857142
2026-04-01T17:03:29.226479+00:00,Air India,56,191.47,8421.13,4,52,61.0,-5.0,1,FRA,1.0,1,0.9285714285714286,0.07142857142857142
2026-04-01T17:03:29.226479+00:00,Air India,56,191.47,8421.13,4,52,61.0,-5.0,1,SIN,5.0,1,0.9285714285714286,0.07142857142857142
2026-04-01T17:03:29.226479+00:00,American Airlines,528,188.73,8582.97,58,470,517.0,11.0,1,AMS,1.0,1,0.8901515151515151,0.10984848484848485
2026-04-01T17:03:29.226479+00:00,American Airlines,528,188.73,8582.97,58,470,517.0,11.0,1,CDG,1.0,1,0.8901515151515151,0.10984848484848485
2026-04-01T17:03:29.226479+00:00,American Airlines,528,188.73,8582.97,58,470,517.0,11.0,1,JFK,5.0,1,0.8901515151515151,0.10984848484848485
2026-04-01T17:03:29.226479+00:00,American Airlines,528,188.73,8582.97,58,470,517.0,11.0,1,LAX,10.0,1,0.8901515151515151,0.10984848484848485
2026-04-01T17:03:29.226479+00:00,American Airlines,528,188.73,8582.97,58,470,517.0,11.0,1,LHR,14.0,1,0.8901515151515151,0.10984848484848485
2026-04-01T17:03:29.226479+00:00,American Airlines,528,188.73,8582.97,58,470,517.0,11.0,1,ORD,1.0,1,0.8901515151515151,0.10984848484848485
2026-04-01T17:03:29.226479+00:00,American Airlines,528,188.73,8582.97,58,470,517.0,11.0,1,SYD,3.0,1,0.8901515151515151,0.10984848484848485
2026-04-01T17:03:29.226479+00:00,British Airways,85,194.54,8593.76,4,81,86.0,-1.0,0,AMS,1.0,1,0.9529411764705882,0.047058823529411764
2026-04-01T17:03:29.226479+00:00,British Airways,85,194.54,8593.76,4,81,86.0,-1.0,0,BOM,4.0,1,0.9529411764705882,0.047058823529411764
2026-04-01T17:03:29.226479+00:00,British Airways,85,194.54,8593.76,4,81,86.0,-1.0,0,DEL,4.0,1,0.9529411764705882,0.047058823529411764
2026-04-01T17:03:29.226479+00:00,British Airways,85,194.54,8593.76,4,81,86.0,-1.0,0,HKG,1.0,1,0.9529411764705882,0.047058823529411764
2026-04-01T17:03:29.226479+00:00,British Airways,85,194.54,8593.76,4,81,86.0,-1.0,0,JFK,2.0,1,0.9529411764705882,0.047058823529411764
2026-04-01T17:03:29.226479+00:00,British Airways,85,194.54,8593.76,4,81,86.0,-1.0,0,LHR,4.0,1,0.9529411764705882,0.047058823529411764
2026-04-01T17:03:29.226479+00:00,British Airways,85,194.54,8593.76,4,81,86.0,-1.0,0,ORD,1.0,1,0.9529411764705882,0.047058823529411764
2026-04-01T17:03:29.226479+00:00,British Airways,85,194.54,8593.76,4,81,86.0,-1.0,0,SIN,2.0,1,0.9529411764705882,0.047058823529411764
2026-04-01T17:03:29.226479+00:00,British Airways,85,194.54,8593.76,4,81,86.0,-1.0,0,SYD,3.0,1,0.9529411764705882,0.047058823529411764
2026-04-01T17:03:29.226479+00:00,Cathay Pacific,103,89.01,3185.9,10,93,105.0,-2.0,0,HKG,15.0,1,0.9029126213592233,0.0970873786407767
2026-04-01T17:03:29.226479+00:00,Cathay Pacific,103,89.01,3185.9,10,93,105.0,-2.0,0,JFK,1.0,1,0.9029126213592233,0.0970873786407767
2026-04-01T17:03:29.226479+00:00,Cathay Pacific,103,89.01,3185.9,10,93,105.0,-2.0,0,LAX,1.0,1,0.9029126213592233,0.0970873786407767
2026-04-01T17:03:29.226479+00:00,Cathay Pacific,103,89.01,3185.9,10,93,105.0,-2.0,0,LHR,2.0,1,0.9029126213592233,0.0970873786407767
2026-04-01T17:03:29.226479+00:00,Cathay Pacific,103,89.01,3185.9,10,93,105.0,-2.0,0,SYD,1.0,1,0.9029126213592233,0.0970873786407767
2026-04-01T17:03:29.226479+00:00,Delta Air Lines,495,194.92,8523.96,36,459,498.0,-3.0,0,AMS,17.0,1,0.9272727272727272,0.07272727272727272
2026-04-01T17:03:29.226479+00:00,Delta Air Lines,495,194.92,8523.96,36,459,498.0,-3.0,0,CDG,16.0,1,0.9272727272727272,0.07272727272727272
2026-04-01T17:03:29.226479+00:00,Delta Air Lines,495,194.92,8523.96,36,459,498.0,-3.0,0,FRA,2.0,1,0.9272727272727272,0.07272727272727272
2026-04-01T17:03:29.226479+00:00,Delta Air Lines,495,194.92,8523.96,36,459,498.0,-3.0,0,JFK,12.0,1,0.9272727272727272,0.07272727272727272
2026-04-01T17:03:29.226479+00:00,Delta Air Lines,495,194.92,8523.96,36,459,498.0,-3.0,0,LAX,12.0,1,0.9272727272727272,0.07272727272727272
2026-04-01T17:03:29.226479+00:00,Delta Air Lines,495,194.92,8523.96,36,459,498.0,-3.0,0,LHR,4.0,1,0.9272727272727272,0.07272727272727272
2026-04-01T17:03:29.226479+00:00,Emirates,58,241.3,10315.07,1,57,57.0,1.0,0,AMS,1.0,1,0.9827586206896551,0.017241379310344827
2026-04-01T17:03:29.226479+00:00,Emirates,58,241.3,10315.07,1,57,57.0,1.0,0,BKK,3.0,1,0.9827586206896551,0.017241379310344827
2026-04-01T17:03:29.226479+00:00,Emirates,58,241.3,10315.07,1,57,57.0,1.0,0,CDG,1.0,1,0.9827586206896551,0.017241379310344827
2026-04-01T17:03:29.226479+00:00,Emirates,58,241.3,10315.07,1,57,57.0,1.0,0,DXB,14.0,1,0.9827586206896551,0.017241379310344827
2026-04-01T17:03:29.226479+00:00,Emirates,58,241.3,10315.07,1,57,57.0,1.0,0,FRA,4.0,1,0.9827586206896551,0.017241379310344827
2026-04-01T17:03:29.226479+00:00,Emirates,58,241.3,10315.07,1,57,57.0,1.0,0,ORD,1.0,1,0.9827586206896551,0.017241379310344827
2026-04-01T17:03:29.226479+00:00,Emirates,58,241.3,10315.07,1,57,57.0,1.0,0,SIN,3.0,1,0.9827586206896551,0.017241379310344827
2026-04-01T17:03:29.226479+00:00,Emirates,58,241.3,10315.07,1,57,57.0,1.0,0,SYD,9.0,1,0.9827586206896551,0.017241379310344827
2026-04-01T17:03:29.226479+00:00,Etihad Airways,15,224.02,9780.52,0,15,15.0,0.0,0,AUH,9.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,Etihad Airways,15,224.02,9780.52,0,15,15.0,0.0,0,BKK,4.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,Etihad Airways,15,224.02,9780.52,0,15,15.0,0.0,0,CDG,1.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,Etihad Airways,15,224.02,9780.52,0,15,15.0,0.0,0,FRA,1.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,Etihad Airways,15,224.02,9780.52,0,15,15.0,0.0,0,JFK,1.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,Etihad Airways,15,224.02,9780.52,0,15,15.0,0.0,0,LHR,2.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,Etihad Airways,15,224.02,9780.52,0,15,15.0,0.0,0,SYD,1.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,IndiGo,86,173.58,7232.85,10,76,92.0,-6.0,1,AMS,1.0,1,0.8837209302325582,0.11627906976744186
2026-04-01T17:03:29.226479+00:00,IndiGo,86,173.58,7232.85,10,76,92.0,-6.0,1,AUH,1.0,1,0.8837209302325582,0.11627906976744186
2026-04-01T17:03:29.226479+00:00,IndiGo,86,173.58,7232.85,10,76,92.0,-6.0,1,BKK,1.0,1,0.8837209302325582,0.11627906976744186
2026-04-01T17:03:29.226479+00:00,IndiGo,86,173.58,7232.85,10,76,92.0,-6.0,1,BOM,11.0,1,0.8837209302325582,0.11627906976744186
2026-04-01T17:03:29.226479+00:00,IndiGo,86,173.58,7232.85,10,76,92.0,-6.0,1,DEL,35.0,1,0.8837209302325582,0.11627906976744186
2026-04-01T17:03:29.226479+00:00,IndiGo,86,173.58,7232.85,10,76,92.0,-6.0,1,DXB,1.0,1,0.8837209302325582,0.11627906976744186
2026-04-01T17:03:29.226479+00:00,IndiGo,86,173.58,7232.85,10,76,92.0,-6.0,1,LHR,1.0,1,0.8837209302325582,0.11627906976744186
2026-04-01T17:03:29.226479+00:00,IndiGo,86,173.58,7232.85,10,76,92.0,-6.0,1,SIN,5.0,1,0.8837209302325582,0.11627906976744186
2026-04-01T17:03:29.226479+00:00,IndiGo,86,173.58,7232.85,10,76,92.0,-6.0,1,SYD,6.0,1,0.8837209302325582,0.11627906976744186
2026-04-01T17:03:29.226479+00:00,Japan Airlines,9,196.9,9673.59,1,8,9.0,0.0,0,BKK,3.0,1,0.8888888888888888,0.1111111111111111
2026-04-01T17:03:29.226479+00:00,Japan Airlines,9,196.9,9673.59,1,8,9.0,0.0,0,DEL,6.0,1,0.8888888888888888,0.1111111111111111
2026-04-01T17:03:29.226479+00:00,Japan Airlines,9,196.9,9673.59,1,8,9.0,0.0,0,HKG,1.0,1,0.8888888888888888,0.1111111111111111
2026-04-01T17:03:29.226479+00:00,Japan Airlines,9,196.9,9673.59,1,8,9.0,0.0,0,JFK,1.0,1,0.8888888888888888,0.1111111111111111
2026-04-01T17:03:29.226479+00:00,Japan Airlines,9,196.9,9673.59,1,8,9.0,0.0,0,LAX,1.0,1,0.8888888888888888,0.1111111111111111
2026-04-01T17:03:29.226479+00:00,Japan Airlines,9,196.9,9673.59,1,8,9.0,0.0,0,LHR,4.0,1,0.8888888888888888,0.1111111111111111
2026-04-01T17:03:29.226479+00:00,Japan Airlines,9,196.9,9673.59,1,8,9.0,0.0,0,ORD,6.0,1,0.8888888888888888,0.1111111111111111
2026-04-01T17:03:29.226479+00:00,Japan Airlines,9,196.9,9673.59,1,8,9.0,0.0,0,SIN,1.0,1,0.8888888888888888,0.1111111111111111
2026-04-01T17:03:29.226479+00:00,KLM,83,184.7,7975.89,5,78,83.0,0.0,0,AMS,27.0,1,0.9397590361445783,0.060240963855421686
2026-04-01T17:03:29.226479+00:00,KLM,83,184.7,7975.89,5,78,83.0,0.0,0,BKK,2.0,1,0.9397590361445783,0.060240963855421686
2026-04-01T17:03:29.226479+00:00,KLM,83,184.7,7975.89,5,78,83.0,0.0,0,CDG,18.0,1,0.9397590361445783,0.060240963855421686
2026-04-01T17:03:29.226479+00:00,KLM,83,184.7,7975.89,5,78,83.0,0.0,0,LHR,1.0,1,0.9397590361445783,0.060240963855421686
2026-04-01T17:03:29.226479+00:00,KLM,83,184.7,7975.89,5,78,83.0,0.0,0,SIN,3.0,1,0.9397590361445783,0.060240963855421686
2026-04-01T17:03:29.226479+00:00,KLM,83,184.7,7975.89,5,78,83.0,0.0,0,SYD,1.0,1,0.9397590361445783,0.060240963855421686
2026-04-01T17:03:29.226479+00:00,Lufthansa,119,180.72,7635.31,10,109,119.0,0.0,0,BOM,1.0,1,0.9159663865546218,0.08403361344537816
2026-04-01T17:03:29.226479+00:00,Lufthansa,119,180.72,7635.31,10,109,119.0,0.0,0,DEL,1.0,1,0.9159663865546218,0.08403361344537816
2026-04-01T17:03:29.226479+00:00,Lufthansa,119,180.72,7635.31,10,109,119.0,0.0,0,FRA,26.0,1,0.9159663865546218,0.08403361344537816
2026-04-01T17:03:29.226479+00:00,Lufthansa,119,180.72,7635.31,10,109,119.0,0.0,0,LAX,1.0,1,0.9159663865546218,0.08403361344537816
2026-04-01T17:03:29.226479+00:00,Lufthansa,119,180.72,7635.31,10,109,119.0,0.0,0,LHR,1.0,1,0.9159663865546218,0.08403361344537816
2026-04-01T17:03:29.226479+00:00,Lufthansa,119,180.72,7635.31,10,109,119.0,0.0,0,SIN,4.0,1,0.9159663865546218,0.08403361344537816
2026-04-01T17:03:29.226479+00:00,Qantas,10,173.36,9334.5,2,8,9.0,1.0,0,BKK,3.0,1,0.8,0.2
2026-04-01T17:03:29.226479+00:00,Qantas,10,173.36,9334.5,2,8,9.0,1.0,0,DXB,3.0,1,0.8,0.2
2026-04-01T17:03:29.226479+00:00,Qantas,10,173.36,9334.5,2,8,9.0,1.0,0,FRA,1.0,1,0.8,0.2
2026-04-01T17:03:29.226479+00:00,Qantas,10,173.36,9334.5,2,8,9.0,1.0,0,LAX,2.0,1,0.8,0.2
2026-04-01T17:03:29.226479+00:00,Qantas,10,173.36,9334.5,2,8,9.0,1.0,0,LHR,2.0,1,0.8,0.2
2026-04-01T17:03:29.226479+00:00,Qantas,10,173.36,9334.5,2,8,9.0,1.0,0,ORD,1.0,1,0.8,0.2
2026-04-01T17:03:29.226479+00:00,Qantas,10,173.36,9334.5,2,8,9.0,1.0,0,SIN,1.0,1,0.8,0.2
2026-04-01T17:03:29.226479+00:00,Qantas,10,173.36,9334.5,2,8,9.0,1.0,0,SYD,10.0,1,0.8,0.2
2026-04-01T17:03:29.226479+00:00,Qatar Airways,22,233.24,10287.69,0,22,22.0,0.0,0,AMS,1.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,Qatar Airways,22,233.24,10287.69,0,22,22.0,0.0,0,BKK,2.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,Qatar Airways,22,233.24,10287.69,0,22,22.0,0.0,0,HKG,1.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,Qatar Airways,22,233.24,10287.69,0,22,22.0,0.0,0,LHR,10.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,Singapore Airlines,20,251.28,10141.46,0,20,21.0,-1.0,0,AMS,1.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,Singapore Airlines,20,251.28,10141.46,0,20,21.0,-1.0,0,BKK,1.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,Singapore Airlines,20,251.28,10141.46,0,20,21.0,-1.0,0,DEL,1.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,Singapore Airlines,20,251.28,10141.46,0,20,21.0,-1.0,0,FRA,1.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,Singapore Airlines,20,251.28,10141.46,0,20,21.0,-1.0,0,LAX,2.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,Singapore Airlines,20,251.28,10141.46,0,20,21.0,-1.0,0,LHR,4.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,Singapore Airlines,20,251.28,10141.46,0,20,21.0,-1.0,0,SIN,13.0,1,1.0,0.0
2026-04-01T17:03:29.226479+00:00,SpiceJet,11,171.32,7275.58,1,10,11.0,0.0,0,BOM,2.0,1,0.9090909090909091,0.09090909090909091
2026-04-01T17:03:29.226479+00:00,SpiceJet,11,171.32,7275.58,1,10,11.0,0.0,0,DEL,2.0,1,0.9090909090909091,0.09090909090909091
2026-04-01T17:03:29.226479+00:00,Thai Airways,25,96.87,3971.06,4,21,23.0,2.0,0,,0.0,0,0.84,0.16
2026-04-01T17:03:29.226479+00:00,Turkish Airlines,112,195.05,8794.69,6,106,107.0,5.0,1,AMS,1.0,1,0.9464285714285714,0.05357142857142857
2026-04-01T17:03:29.226479+00:00,Turkish Airlines,112,195.05,8794.69,6,106,107.0,5.0,1,BKK,3.0,1,0.9464285714285714,0.05357142857142857
2026-04-01T17:03:29.226479+00:00,Turkish Airlines,112,195.05,8794.69,6,106,107.0,5.0,1,DEL,1.0,1,0.9464285714285714,0.05357142857142857
2026-04-01T17:03:29.226479+00:00,Turkish Airlines,112,195.05,8794.69,6,106,107.0,5.0,1,FRA,1.0,1,0.9464285714285714,0.05357142857142857
2026-04-01T17:03:29.226479+00:00,Turkish Airlines,112,195.05,8794.69,6,106,107.0,5.0,1,SIN,3.0,1,0.9464285714285714,0.05357142857142857
2026-04-01T17:03:29.226479+00:00,Turkish Airlines,112,195.05,8794.69,6,106,107.0,5.0,1,SYD,1.0,1,0.9464285714285714,0.05357142857142857
2026-04-01T17:03:29.226479+00:00,United Airlines,441,204.42,9142.36,31,410,440.0,1.0,0,AMS,1.0,1,0.9297052154195011,0.07029478458049887
2026-04-01T17:03:29.226479+00:00,United Airlines,441,204.42,9142.36,31,410,440.0,1.0,0,CDG,1.0,1,0.9297052154195011,0.07029478458049887
2026-04-01T17:03:29.226479+00:00,United Airlines,441,204.42,9142.36,31,410,440.0,1.0,0,FRA,14.0,1,0.9297052154195011,0.07029478458049887
2026-04-01T17:03:29.226479+00:00,United Airlines,441,204.42,9142.36,31,410,440.0,1.0,0,JFK,3.0,1,0.9297052154195011,0.07029478458049887
2026-04-01T17:03:29.226479+00:00,United Airlines,441,204.42,9142.36,31,410,440.0,1.0,0,LAX,10.0,1,0.9297052154195011,0.07029478458049887
2026-04-01T17:03:29.226479+00:00,United Airlines,441,204.42,9142.36,31,410,440.0,1.0,0,LHR,4.0,1,0.9297052154195011,0.07029478458049887
2026-04-01T17:03:29.226479+00:00,United Airlines,441,204.42,9142.36,31,410,440.0,1.0,0,ORD,2.0,1,0.9297052154195011,0.07029478458049887
2026-04-01T17:08:32.866092+00:00,ANA,16,205.47,9729.11,2,14,20.0,-4.0,0,BKK,1.0,1,0.875,0.125
2026-04-01T17:08:32.866092+00:00,ANA,16,205.47,9729.11,2,14,20.0,-4.0,0,FRA,1.0,1,0.875,0.125
2026-04-01T17:08:32.866092+00:00,ANA,16,205.47,9729.11,2,14,20.0,-4.0,0,JFK,2.0,1,0.875,0.125
2026-04-01T17:08:32.866092+00:00,ANA,16,205.47,9729.11,2,14,20.0,-4.0,0,LAX,1.0,1,0.875,0.125
2026-04-01T17:08:32.866092+00:00,ANA,16,205.47,9729.11,2,14,20.0,-4.0,0,ORD,19.0,1,0.875,0.125
2026-04-01T17:08:32.866092+00:00,ANA,16,205.47,9729.11,2,14,20.0,-4.0,0,SIN,3.0,1,0.875,0.125
2026-04-01T17:08:32.866092+00:00,Air France,92,185.34,7764.52,4,88,91.0,1.0,0,AMS,14.0,1,0.9565217391304348,0.043478260869565216
2026-04-01T17:08:32.866092+00:00,Air France,92,185.34,7764.52,4,88,91.0,1.0,0,BKK,1.0,1,0.9565217391304348,0.043478260869565216
2026-04-01T17:08:32.866092+00:00,Air France,92,185.34,7764.52,4,88,91.0,1.0,0,BOM,1.0,1,0.9565217391304348,0.043478260869565216
2026-04-01T17:08:32.866092+00:00,Air France,92,185.34,7764.52,4,88,91.0,1.0,0,CDG,14.0,1,0.9565217391304348,0.043478260869565216
2026-04-01T17:08:32.866092+00:00,Air France,92,185.34,7764.52,4,88,91.0,1.0,0,DEL,5.0,1,0.9565217391304348,0.043478260869565216
2026-04-01T17:08:32.866092+00:00,Air France,92,185.34,7764.52,4,88,91.0,1.0,0,FRA,1.0,1,0.9565217391304348,0.043478260869565216
2026-04-01T17:08:32.866092+00:00,Air France,92,185.34,7764.52,4,88,91.0,1.0,0,LHR,1.0,1,0.9565217391304348,0.043478260869565216
2026-04-01T17:08:32.866092+00:00,Air France,92,185.34,7764.52,4,88,91.0,1.0,0,SIN,4.0,1,0.9565217391304348,0.043478260869565216
2026-04-01T17:08:32.866092+00:00,Air India,54,193.21,8480.3,4,50,56.0,-2.0,0,BKK,1.0,1,0.9259259259259259,0.07407407407407407
2026-04-01T17:08:32.866092+00:00,Air India,54,193.21,8480.3,4,50,56.0,-2.0,0,BOM,14.0,1,0.9259259259259259,0.07407407407407407
2026-04-01T17:08:32.866092+00:00,Air India,54,193.21,8480.3,4,50,56.0,-2.0,0,CDG,1.0,1,0.9259259259259259,0.07407407407407407
2026-04-01T17:08:32.866092+00:00,Air India,54,193.21,8480.3,4,50,56.0,-2.0,0,DEL,18.0,1,0.9259259259259259,0.07407407407407407
2026-04-01T17:08:32.866092+00:00,Air India,54,193.21,8480.3,4,50,56.0,-2.0,0,FRA,1.0,1,0.9259259259259259,0.07407407407407407
2026-04-01T17:08:32.866092+00:00,Air India,54,193.21,8480.3,4,50,56.0,-2.0,0,SIN,5.0,1,0.9259259259259259,0.07407407407407407
2026-04-01T17:08:32.866092+00:00,American Airlines,527,187.38,8595.9,61,466,528.0,-1.0,0,AMS,1.0,1,0.8842504743833017,0.1157495256166983
2026-04-01T17:08:32.866092+00:00,American Airlines,527,187.38,8595.9,61,466,528.0,-1.0,0,CDG,1.0,1,0.8842504743833017,0.1157495256166983
2026-04-01T17:08:32.866092+00:00,American Airlines,527,187.38,8595.9,61,466,528.0,-1.0,0,JFK,5.0,1,0.8842504743833017,0.1157495256166983
2026-04-01T17:08:32.866092+00:00,American Airlines,527,187.38,8595.9,61,466,528.0,-1.0,0,LAX,10.0,1,0.8842504743833017,0.1157495256166983
2026-04-01T17:08:32.866092+00:00,American Airlines,527,187.38,8595.9,61,466,528.0,-1.0,0,LHR,14.0,1,0.8842504743833017,0.1157495256166983
2026-04-01T17:08:32.866092+00:00,American Airlines,527,187.38,8595.9,61,466,528.0,-1.0,0,ORD,1.0,1,0.8842504743833017,0.1157495256166983
2026-04-01T17:08:32.866092+00:00,American Airlines,527,187.38,8595.9,61,466,528.0,-1.0,0,SYD,3.0,1,0.8842504743833017,0.1157495256166983
2026-04-01T17:08:32.866092+00:00,British Airways,83,195.29,8530.69,3,80,85.0,-2.0,0,AMS,1.0,1,0.963855421686747,0.03614457831325301
2026-04-01T17:08:32.866092+00:00,British Airways,83,195.29,8530.69,3,80,85.0,-2.0,0,BOM,4.0,1,0.963855421686747,0.03614457831325301
